MEDI90046, 3-D Echocardiography & New Technologies
POLS90012, Trade Policy Politics & Governance
ECOM90012, Modelling the Australian Macroeconomy
NURS90077, Foundations of Mental Health Nursing
MUSI20180, Contextual Studies 4
ENGL30052, English, Theatre & Contemporary Culture
CHEM90024, Chemistry Research Project Pt 1
AUDI90035, Speech and Language Disorders - Advanced
ARBC90002, Graduate Arabic B
ENST10005, Exploring Science and Environment
ARTS90038, Writing as Women: Critical Readings
LAWS50050, Cross-Border Litigation
MULT90002, Supervised Reading (Asia Institute)
ASIA20008, Digital Asia
PATH30002, Techniques for Investigation of Disease
MIIM30016, Techniques in Microbiology
LAWS70122, Investment, Regulation and Development
LAWS90041, Corruption in International Sport
ECON40018, Economics Research Essay Part 1
LAWS70369, International Law and Ethics
LAWS90162, Law of Commercial Cyberspace
PADM90012, Regional Governance
LAWS70396, Internet Law
SCIE90025, Project in Computational Biology
ABPL90111, Urban Eco Acupuncture Studio
LAWS90160, Human Rights and Global Justice
MEDI90090, Sports Medicine Professional Project
ELEN90028, Nonlinear Systems Theory
CHEM30004, Organic Chemistry III
MGMT90213, Strategic Human Resource Leadership
LAWS70201, Current Issues in Administrative Law
ABPL30067, Design Workshop
DPSS20009, Travelling Design & Performance Studio
MUST10017, The Art of Working Online
LAWS90055, Not-for-Profits, Law and the State
LAWS70269, Constitution Making
ENEN30001, Environmental Eng Systems Capstone
CREA40002, Research Paper
SCIE90013, Communication for Research Scientists
MUSI30174, Conservatorium Choir 1
DPSS90002, Design Projects 1
AGRI90078, Internship for Agricultural Sciences
GEOL30003, Sedimentary Geology and Hydrogeology
LAWS90114, Negotiating Environmental Agreements
ARTS90048, Philosophical Methodology
FOOD90035, Plant Food Products
MUSI90153, Professional Practice 2
BUSA90526, Strategic Consulting for Social Impact
DENT90092, Oral Medicine 3
OPTO90016, Glaucoma and Retinal Disease
MEDI90057, Advanced Valve and Aortic Pathology
BUSA90512, Industry Studies in Asia
LAWS70451, Health Law and Human Rights
ACCT90016, Taxation for Business Decision Making
PATH20001, Exploring Human Disease
INDG30001, Being Indigenous in the 21st Century
ABPL90373, Digital: Craft, Design and Make
LAWS90050, Special Issues in Tax Treaties
ACCT90008, Acc.Information and Security Valuation
LAWS90007, Media Regulation and Freedom of Speech
LAWS50085, Consumer Protection Law And Policy
LAWS70106, Financial Services Law
LAWS90070, Consumer Protection
PHIL70005, Shorter Thesis - Philosophy
ERTH90051, Python for Earth Sciences
MUST30019, Music Theatre Global Views
ABPL90332, Labour in Construction
GEOM80002, PhD Research
LAWS70418, European Intellectual Property Law
LAWS70446, International Equality Law
MEDI70021, MPhil Research
PHYC90054, Physics Research Project Pt 5
LING70002, Shorter Thesis - Applied Linguistics
LAWS90188, Law of Commercial Arbitration
LAWS90037, Economic and Business Law in Asia
PHTY90092, Physiotherapy Theory and Practice 2
BUSA90476, Doing Business in Asia
HLTH90004, Health & Human Services Research Project
ACTL90014, Insurance Risk Models II
CVEN90045, Engineering Project Implementation
ISYS90117, Managing Business Analytics
GEOL90045, Exploration Field Skills
LAWS90106, Multiculturalism and the State
LAWS90109, Histories of International Law
ECON40007, Industrial Organisation
BUSA90494, Performance Metrics
LAWS90118, Government Liability
LAWS50115, Commercial Restitution
MGMT90134, Writing and Publishing Reports
HIST80001, PhD Research
ELEN90084, Microwave Photonics
ISYS90093, Technopreneurship and Innovation
LAWS70386, Environmental Rights
PSYT90095, Advanced Mental Health and Ageing
ATOC90018, Climate Science Industry Project
LAWS90038, Law of Elections
FNCE90086, Behavioural Finance
LAWS90066, Unilateral Conduct
LAWS70399, Mineral and Petroleum Tax
LAWS50118, Democracy, Law and Civil Liberties
MAST90100, Probability & Inference in Biostatistics
IBUS20006, Doing Business in the Asia-Pacific
LAWS70111, Debt Capital Markets
LAWS50070, Encounters: Meeting of Laws in Australia
LAWS90211, Indonesian Law
LAWS90167, Administrative Law in Tax Matters
CHEM70002, Industry Research Project
PSYC90083, Neuroscience and Psychopharmacology
MUSI90226, Orchestral Instrument Performance 4
LAWS90082, The Legal System: Bases and Challenges
ELEN30014, Analog and Digital Electronics Concepts
GEOL90030, Coastal Environmental Geomorphology
ELEN90087, Discrete and Network Optimisation
CREA20001, Working with Indigenous Arts & Artists
COMP90017, Sensor Networks and Applications
PHRM90022, Sports Pharmacotherapeutics
MUSI90253, Orchestra Administration
LAWS90178, Intellectual Property Dispute Resolution
LAWS90185, Migration, Diasporas and the Law
BUSA90531, Analytics for Strategic Management
GEOM90033, Positioning Principles and Technologies
BMEN70001, MPhil Research
LAWS70372, Freedom of Information
LING80001, PhD Research
BUSA90055, Corporate Strategy
LAWS90238, Press Freedom and National Security
ELEN90080, Secure Cyberphysical Systems
PHTY90113, Physical Activity and Exercise
LAWS70313, Post-Conflict State-Building
LAWS90194, Contract Design and Automation
LAWS70162, Tax Reform and Development
NURS90106, Advanced Nursing Practice: Primary Care
MAST90053, Experimental Mathematics
NURS90013, Community Mental Health
LAWS90192, Data Governance and Privacy Compliance
BUSA90228, Operations
LAWS90022, International Dispute Settlement
ECON90033, Quantitative Analysis of Finance I
POPH90149, Biostatistics Research Project - S
MAST90140, Causal Inference
DENT90145, Advanced Prosthodontics Part 2
POPH90244, Health and Human Rights
PSYT90059, Substance Use Disorders
CONS30001, Building Information Modelling
MUSI40089, Integrated Musical Practice 2
MUSI40104, Dissertation Part 1
ORAL20002, Health Promotion 2B
MUSI90237, Major Role Preparation
LAWS70042, Company Takeovers
AGRI90083, Internship for Agricultural Sciences Pt1
MEDS40006, Advanced Medical Research
SCIE10002, Science: Systems, Technology and Design
AGRI90086, Communicating Agricultural Sciences
ABPL90268, Façade Design and Construction
MUSI30159, Acting for Singers 1
ACTL40002, Risk Theory I
ABPL90360, MUCH Heritage Industry Internship
FINA60012, Contemporary Art Practice B
AGRI20042, Agricultural Economics
FNCE90084, Fintech: Foundations and Applications
AHIS40019, The Book: Late Antiquity to Renaissance
MAST90130, Critical Thinking with Analytics
GEOG90011, Geography Research Project
MUSI10182, Individual Performance Studies 1
LAWS90142, Public Law in Asia
DENT90132, Foundations of Dental Practice PT2
SCIE40001, Critical Thinking in Research
MUSI20179, Ensemble Studies 4
ACCT40009, Honours Research Essay Part 2
CHEM90027, Chemistry Research Project Pt 2
BIOM30001, Frontiers in Biomedicine
LAWS90210, Law and Psychology
AMGT90006, Audiences and the Arts
LAWS90273, Labour Law, Climate Change and Trade
LAWS90036, Legal Drafting
FNCE90065, Fundamentals of Finance
DENT90137, Dental Procedural Skills 2 PT1
BISY40002, Studies in Business Information Systems
ISYS90097, Information Economy and Society
MGMT80001, PhD Research
LAWS50027, Dispute Resolution
LAWS70410, Comparative Tax Avoidance
GEOG90052, Riverine Landscapes: Hydrology & Ecology
ABPL90341, Urban Environmental Policy and Planning
PHTY90099, Cardiorespiratory Clinical Practice
LAWS90121, Economic and Social Rights
ECON90009, International Trade and Policy
LAWS70166, Sports Law: Entities and Governance
ISYS90070, Information Security Consulting
PAED90016, Health Communication Skills 2
LAWS70457, Investment and Risk in Southeast Asia
ERTH90034, Advanced Hydrogeology
ELEN90076, Image Processing
FLTV20020, International Film Festival Studio
ACCT40003, Research in Auditing
LAWS90179, Law, Science and Development
ACCT30007, Special Topics in Accounting
ABPL90357, Forms and Politics in Architecture
LAWS90072, Mergers
BUSA90548, Individual Research Project
COMP80001, PhD Research
BUSA90515, Decision Making for Leaders
MUSI30275, ANAM Ensembles 5
CVEN90067, Port Structural Design
LAWS70367, Law of Democracy
ELEN90079, Statistical Signal Processing
LAWS50121, Law and Literature
LAWS70267, Taxation of Superannuation
ECON90065, Advanced Studies in Economics 2
MEDS90034, Principles of Clinical Practice 3A
LAWS90180, Multi-level Government
FNCE40008, Financial Institutions Management
LAWS90129, Law, Science and Technology
LAWS90228, International Capital Markets
ECON90028, Economic Design
ISYS90034, B2B Electronic Commerce
DEVT90002, Internship in Development
MAST90113, Continuum Mechanics
PHTY90101, Research and Evidence 2
ISYS90038, IS Strategy and Governance
FRST90076, Short Research Project B
MEDI90059, Advanced Echocardiography Interpretation
BMSC90036, Research Project A (SBS) Part 2
MUSI40017, Practical Study 2
ACTL40012, Actuarial Analytics and Data II
MUSI20182, Music Making Laboratory 3
AUDI90016, Pathologies of the Auditory System
DRAM10033, Performance Preparation 1
PATH30001, Mechanisms of Human Disease
BMSC90015, Advanced Biomolecular Neuroscience
DNCE20039, Professional Placement
LAWS90140, Disputes and Ethics
ELEN20006, Digital Systems
INFO90005, Information Architecture
FRST90015, Landscape Ecology
CHEM90006, Analytical & Environmental Chemistry
THTR90020, Writing for Performance 2 (Collab)
MEDI90129, Clinical Ultrasound - Core Concepts
MUSI30229, Interactive Composition 5
FINA40003, Visual Art Major Project
BIOL90031, BioSciences Minor Research Project Part2
PHYS40005, Anatomy & Physiology Research Project P1
MUSI40091, Music Internship
PADM90005, The Nature of Governing
BUSA90074, Global Business Economics
LAWS70013, Global Financial Architecture
PSYT90014, Transcultural Mental Health
AHIS90008, Writing About Art and the Moving Image
ARTS30001, Industry Project
ELEN90060, Power System Analysis
FREN40003, Medieval and Early Modern French
MULT30015, Independent Research Project
ABPL90022, Healthy Communities
ISLM40011, Islamic Studies Thesis Part 1
FLTV70028, Documentary Projects 2A
CREA90001, Methods in Artistic Research
DRAM90013, Independent Dramaturgy Project
LAWS90286, Legal AI: Design and Development
BIOM40001, Introduction To Biomedical Research
HIST90024, International History
GEND90012, Gender and Development Thesis Part 2
MECM90030, Media and Communications Thesis Part 2
BIOL30011, Applied Marine Biology
LAWS70139, International Construction Law
ELEN90054, Probability and Random Models
PPMN90039, Executive Internship
AHIS20021, Arts of East Asia
ARTS90011, Researching Images
FLTV90041, Producing in Industry: Attachment Part 1
ELEN90006, Internet Engineering
FINA10025, Studio Studies 1
MUSI90198, Professional Research Project Part 2
FREN30024, Global French Studies (Advanced)
MUSI20156, Practical Anatomy for Classical Voice 1
SCWK90068, Implementation Science in Practice
MUSI90200, Suzuki Practicum Part 2
ECON90027, Public Economics
ECON90064, Advanced Studies in Economics 1
LAWS90026, Native Title Law and Practice
LAWS50120, The Rule of Law in Theory & in Practice
MUSI90224, Orchestral Instrument Performance 3
ACCT30011, International Accounting Study Program
LAWS70437, Sports and Competition Law
BMEN90040, Process Eng for Biomedical Technologies
ABPL90305, Design Research
MAST90084, Statistical Modelling
LAWS90103, Private Law and Government
MUSI40060, Concerto
BUSA90322, Special Topics in Management
MEDI90086, Cancer Research
ECON90062, Behavioural Economics:Accounting&Finance
ELEN90078, Distributed Systems and Game Theory
MGMT90212, Strategic Awareness and Business Acumen
LAWS90005, Corporate Tax
LAWS90024, Law-making: Legislatures and Courts
LAWS90018, Development, Labour and Human Rights
NURS90134, Introducing Advanced Practice
GERM90002, German in a Global World
ARTS90032, Research Principles & Practices Graduate
ISYS90113, Information Systems Res Project Pt 1
DENT90064, Plaque Related Diseases 2
ABPL30037, Architecture Design Studio: Fire
ATOC90013, Atmospheric Modelling
DEVT90079, Conflict, Security and Development
AGRI10049, Animal Production Systems
BUSA90520, Data Wrangling and Visualisation
BIOL40005, BioSciences Honours Research Project Pt1
MUSI40055, Music Analysis
BIOL90038, BioSciences Research Project Pt 5
CWRI40014, Writing Australia
ECOM90022, Research Methods
GEOL90033, Mine Safety and Engineering
VETS90131, Veterinary Parasitology A
ABPL90445, Travelling Studio Japan-Landscape
CRIM90018, Making Sense of Crime and Justice
ACCT90014, Auditing and Assurance Services
SCRN40006, Film, Art and Exhibition
ECON90052, Special Reading Topics in Economics
ABPL90418, Asian Built Environments Design Legacies
WELF90009, Genetic Counselling Practice 1
CRIM90028, Criminology Thesis Part 1
CREA90013, Creative Arts Therapies Practice 3
FOOD90031, Food Packaging Materials and Processes
PHTY40013, Physiotherapy Science Research Project 1
FLTV30028, Screen Industry Focus
MEDI90130, 1st Trimester OBGYN - Practical
MEDI90113, 1st Trimester OBGYN Ultrasound
PHYS40006, Anatomy & Physiology Research Project P2
CHEN30015, Safety and Sustainability Case Studies
ACCT40002, Research in Management Accounting
FLTV90048, Screen Thinking 2
VETS90040, General Principles and FAST Techniques
EDUC90836, Leadership in Clinical Education
ERTH90056, Earth Sciences Research Project Pt 5
RUSS10001, Russian 1
AMGT90027, Arts Management Thesis Part 1
LAWS90265, Tax of Collective Investment Funds
VETS90046, Advanced Clinical Skills 1 Part A
OPTO90026, Clinical Optometry Practice
FOOD90007, Food Processing
ISYS90076, IT Infrastructure for Digital Health
BUSA90482, General Management 1
BIOM30003, Biomedical Science Research Project
LING90003, Research in Applied Linguistics
ABPL90078, Contemporary Landscape Theory
CRIM90008, Sovereignty, Justice, Indigenous Peoples
INFO90009, User Experience Design Project
ENGL40029, New Directions in Theatre Studies
WELF90004, Principles of Counselling 1
POPH90094, Health Economics 1
BIOL40012, Research Project - RMH Part 1
ECOM40004, Financial Econometrics
BUSA90218, Innovation
MECM90020, Global Communication: Theory & Research
HLTH90015, Creative Approaches: Children and Youth
MUSI40070, Professional Project (Ethnomusicology)
JAPN40009, Japanese Thesis Part 2
NURS90079, Foundations in Neonatal Care
MECM30017, Digital and Mobile Journalism
CREA90006, Dance Movement Therapy Methods 1
BMSC90028, Research Project A (MMS) Part 2
MUSI40106, Research Paper (Jazz & Improvisation)
MAST90067, Advanced Methods: Transforms
CRIM90010, Crime Prevention: Critical Approaches
BUSA90522, Applied Analytics Lab
ARTS90040, Advanced Linguistics Analysis A
ABPL90041, Property Law (PG)
PHIL40005, Topics in Metaphysics
AGRI90097, Australian Agriculture
NURS90122, Foundations of Critical Care Nursing
MEDS90020, Principles of Clinical Practice 3
PHIL90022, Thinking and Acting Ethically
MUSI40105, Dissertation Part 2
MUSI30230, Interactive Composition 6
HLTH90021, Biomedical Enterprise Research to Impact
FNCE90070, Experimental Methods in Decision Studies
LAWS70046, Trade Marks and Unfair Competition
MEDI90123, Renal Ultrasound
HIST90034, International Relations Thesis Part 1
MAST90056, Riemann Surfaces and Complex Analysis
LAWS90257, Access to Justice on Country
COMP90074, Web Security
POLS90064, U21 Advanced International Study
PHYC90057, Advanced Quantum Field Theory
MAST90079, AMSI Summer School
ANCW40016, Ancient World Studies Thesis Part 1
NRMT90002, Biosecurity: Managing Invasive Species
OPTO30007, Visual Neuroscience
COMP90070, Computer Science Research Project Pt3
SCIE10003, Science: Supporting Health and Wellbeing
ATOC90021, Climate Science Research Project Pt.2
ELEN90003, Network Design and Optimisation
EVSC90022, Bushfire Urban Planning
BMSC90029, Research Project B (MMS) Part 1
MUSI30286, Introduction to Instrumental Teaching
SCWK90060, Advanced Narrative Skills Development
BIOL90006, BioSciences Research Project Part 1
LAWS90245, Law and Human Nature
MAST90142, Advanced Nonlinear Optimisation
ACTL40009, Actuarial Practice and Control III
MUSI90260, Special Ensemble Project 1
BUSA90014, Brand Management
LAWS70061, Interpretation and Validity of Patents
CUMC90021, Documentation and Display
DENT90111, Dental Procedural Skills 1
BUSA90507, Executive Management 3
BIOL90007, BioSciences Research Project Part 1
FLTV70029, Documentary Projects 2B
CWRI90019, Advanced Creative Writing Project
ANCW40014, Research in Ancient World Studies
MUSI20232, Indigenous Musical Instruments
BMSC90037, Research Project B (SBS) Part 1
SCRN40009, Screen Media and Political Aesthetics
MEDI90140, Renal Ultrasound - Practical
CUMC90039, Issues in Cross-Cultural Preservation
FLTV70047, Major Screenwriting Project
CREA70001, Research Project (MFA)
LAWS90054, UK International Tax
LAWS90045, Human Rights and Universality
ERTH90026, Climate Modelling and Climate Change
ABPL90420, Interactive Architecture
LAWS70407, Australians Detained Abroad
ISYS90086, Data Warehousing
ELEN80001, PhD Research
NURS90028, Foundations in Cancer & Palliative Care2
LAWS90053, Transnat'l Corporations: Rights & Duties
LAWS70403, Statehood in International Law
BUSA90315, Risk Management
BUSA90132, Industry Studies in Asia
ABPL90114, Travelling Studio (Guwahati, India)
ERTH90029, Environmental Geochemistry
MUSI90251, Graduate Chamber Music 3
INFO30008, Interactive Technology Project
DNCE20040, Travelling Studio
ECON90021, Macroeconomic Techniques
BUSA90491, Game Theory for Business Strategy
MKTG90019, Digital Marketing
LAWS50067, European Civil Law
ECON40004, Long-Run Economic Change
PHYC90055, Physics Research Project Part 4 (Cont.)
CHEM30009, Inorganic Chemistry III
ABPL90149, Contemporary Digital Practice
ECON90047, Macroeconomics 2
PSYC20001, Quantitative Methods for Psychology 2
ABPL90297, Unliveable Berlin Studio
LAWS90190, Sexualities, Gender, Activism and Law
ECON90071, Economics Research Report Part 1
BUSA90395, Managing People for High Performance
FNCE90079, Finance and Accounting Analytics
PSYC80004, PhD Research
ABPL90400, Design for Diversity
ECON90068, Case Studies in Microeconomic Policy
LAWS50098, Law Reform
SKIL90005, Research Internship
EVSC90033, Air Quality Monitoring
LAWS70417, Elements of Legislation
ATOC90019, Climate Science Research Project
MEDI90098, Research Capstone - Part 1
COMP90083, Computational Modelling and Simulation
CWRI40017, Serial Storytelling
LAWS70391, Human Rights at Work
RUSS40009, Russian Thesis Part 1
LING30001, Exploring Linguistic Diversity
ASIA90013, International Relations Thesis Part 2
MCEN90052, Advanced Materials
TRAN90020, Business and Legal Translation
PSYC90122, Professional Placement (Clinical) 2
LANG10001, Language
LAWS70200, Employment Contract Law
COMP90061, Computer Science Research Project Pt1
POPH90271, Infectious Diseases Modelling
NURS90157, Transition to Nursing Practice
NURS90153, Human Anatomy and Physiology
NURS90156, Human Pathophysiology
NURS90158, Nursing of Chronic Health Conditions
NURS90155, Nursing of Acute Health Conditions
PHTY90117, Integrated Professional Practice A
BMSC90019, Defence & Disease: Frontier Technologies
LING90033, Linguistics for Speech Pathology
CLRS90004, Clinical Research Thesis
HLTH90008, International Child and Family Welfare
PPMN90049, Public /Social Policy Thesis Part 1
PPMN40006, Public Policy & Management Thesis Part 1
ESLA90004, Intercultural Professional Communication
CRIM90019, Advances in Criminological Research
ESLA90003, Professional Literacies
LING40008, Experimental Phonetics
DENT90122, Principles of Dental Practice 2
ORAL20005, Oral Health Practice 2
ORAL20001, Health Promotion 2
DENT90088, Endodontics 2
AUDI90023, Hearing Devices and Rehabilitation A
ABPL90443, Social Procurement in Construction
LAWS70011, Commercial Applications of Equity
AUDI90006, Paediatric Audiology B
AUDI90007, Clinical Audiology B
MUSI30269, Music in Australia
EURO30001, Language and Society in Europe
GDES30003, Graphic Design Studio 3
CLAS20035, Intensive Ancient Greek 1
MUSI10228, Sound Studies 2
MAST20033, Real Analysis: Advanced
NEUR30006, Real and Artificial Neural Networks
FINA30022, Space Studio
MUSI40110, Honours Music Studies 1
BIOL10009, Biology: Life's Machinery
POPH30003, Real World Epidemiology
PSYC10003, Mind, Brain & Behaviour 1
FINA30024, Performance Design Studio
ARCH20003, Modern Architecture: MoMo to PoMo
GDES30001, Infographics Studio
MUSI20227, Popular Music Studies
GEND20010, Technologies of Sex
LAWS90206, Social Procurement Law and Policy
PHYC30025, Safeguarding Dark Skies
POPH90014, Epidemiology 1
CHEM90007, Environmental Chemistry
PSYC90102, Attitude and Behaviour Change
EDUC91048, Engaging and Assessing Learners (EC) 1
ORAL30002, Oral Health Practice 3
ABPL90030, Project Evaluation
MUSI90220, Orchestral Instrument Performance 2
MUSI90217, Orchestral Instrument Performance 1
ABPL90040, International Property Development B
JOUR90005, Audio Journalism
COMP20008, Elements of Data Processing
INDG90004, Collaborative Fieldwork
INDG90003, Disruption and Change
INDG90002, Enacting Influence
GDES30007, Imagery in Graphic Design
BMEN30010, Mechanics for Bioengineering
ELEN90090, Autonomous Systems Clinic
LAWS90239, Superannuation Law and Policy
ISYS90045, Professional IS Consulting
INDG90005, Indigenous Leadership
LAWS90092, Trade, Investment, IP and Health
BIEN90003, Biochemical Engineering Minor Thesis
CHEN90030, Chemical Engineering Minor Thesis
ANCW40007, Problems in Greek Prehistory
HIST40030, History for Historians
CUMC90035, Conservation Thesis Part 1
CUMC90036, Conservation Thesis Part 2
PUBL90003, The Contemporary Publishing Industry
CUMC90006, Conservation Industry Internship
CWRI40015, Creative Writing Thesis Part 1
CWRI10003, Creative Nonfiction & Multimodal Writing
CLAS40038, Ancient Greek Honours Seminar 1
SWEN90017, Masters Advanced Software Project Part 1
LAWS70304, Internat Investment Law and Arbitration
ABPL90412, R_Lab: Made by Robots
SWEN90016, Software Processes and Management
POPH90307, Health System Transformation
DPSS90007, Creative Collaboration (Screen)
MUSI10191, Interactive Composition 1
DRAM90011, Applied Dramaturgy 1
VETS90122, Intro to the Veterinary Profession
PHTY90090, Musculoskeletal Physiotherapy
COMP90007, Internet Technologies
TRAN90012, Translation and Interpreting Thesis 1
COMP90015, Distributed Systems
TRAN90013, Translation and Interpreting Thesis 2
ABPL90010, Advanced Construction Technology
COMP90016, Computational Genomics
MUSI90231, Core Skills In Opera 1
ENGR10005, Statics
MUST30015, Production Studio 1
LAWS50030, Property
ISYS90039, Digital Innovation & Technopreneurship
PADM90017, Political Advising
INFO20004, Usability Evaluation Methods
POLS90028, International Relations Theory
MUSI40097, Major Project (Interactive Composition)
MUST30014, Music Theatre Studio 5
MUST10013, Music Theatre Contextual Studies 1
DNCE90014, Inter-Disciplinary Dance Methods
DNCE20035, Knowing Dance
SCRN90006, Film Festival Cultures
CVEN90058, Construction Engineering
UNIB10024, Sustainability: hope for the Earth?
LAWS90020, Energy Resources in Emerging Markets
ENEN90031, Quantitative Environmental Modelling
LAWS70169, International Trade and Development
VETS90140, Animal Production Systems: Applications
VETS20019, Frontiers in Veterinary Science
LAWS50025, Torts
MCEN30020, Systems Modelling and Analysis
ABPL30057, Asia Pacific Modernities
GDES20001, Graphic Design Studio 2: Image & Media
AUDI90025, Communication Across the Lifespan
ABPL90265, History of Landscape Architecture
MUSI30175, Conservatorium Choir 2
MUSI10059, Conservatorium Choir 2
MUSI20083, Conservatorium Choir 2
INDG40004, Indigenous Studies Thesis Pt2
FNCE30012, Foundations of FinTech
EDUC91009, Professional Learning Capstone (Prim)
EDUC91075, Engaging and Assessing Learners (ECP) 4
AGRI10045, Foundations of Agricultural Sciences 1
AGRI10046, Foundations of Agricultural Sciences 2
EDUC91065, Engaging and Assessing Learners (ECP) 2
CVEN90016, Design of Sustainable Structures
EDUC91015, Professional Learning Capstone (Sec)
PSYC90010, Mental Health Issues Across the Lifespan
EDUC91004, Professional Learning Capstone (EC&P)
EDUC91005, Professional Learning Capstone (EC)
ECON90015, Managerial Economics
ORAL10003, Oral Health Sciences 1
MAST90115, Minor Research Project Part 2
POPH90303, Climate Change and Health
ABPL90415, Advanced Asset Strategy Applications
MAST90121, Research Project Part 3
MAST90120, Research Project Part 2
POPH90239, Professional Practice - S
POPH90255, Research Project in Public Health - S
PSYC90104, Thinking, Judgement and Decision Making
PSYC30013, Research Methods for Human Inquiry
BIOL40006, BioSciences Honours Research Project Pt1
MUSI40081, Honours Chamber Music 2
MUSI40062, Honours Chamber Music 1
MUSI20013, Chamber Music 1
MUSI20014, Chamber Music 2
ACCT90022, Research Methods
SCWK90069, Researching Social Work Practice 1
PSYC40005, Advanced Design and Data Analysis
BUSA90481, Managerial Ethics & Business Environment
BUSA90480, Leadership
BUSA90552, Business Essentials
VETS90079, Veterinary Research Project B
VETS90130, Veterinary Virology
FLTV20011, Gaming and the Writer
MUSI90045, Interpretivist Research in Music Therapy
NURS90135, Cancer Nursing Practice 1
NURS90146, Surgical Oncology Nursing
LAWS70135, Bargaining at Work
MUSI90192, Studio Teaching 1
POPH90309, Environmental Health
DENT90115, Dental Procedural Skills 2
ORAL20001, Health Promotion 2
POPH90205, Social Determinants of Health Inequality
ASIA90001, Human Rights in Southeast Asia
ESLA90001, Professional Speaking Communication
ESLA90004, Intercultural Professional Communication
CRIM90019, Advances in Criminological Research
ACUR90002, Art Museums and Curatorship
ESLA90002, Advanced Self-Editing
ESLA90003, Professional Literacies
CREA30001, Resistance in Indigenous Design
SCWK90058, Researching Social Work Practice 2
AUDI90058, Sound and Innovative Solutions B
AUDI90006, Paediatric Audiology B
AUDI90007, Clinical Audiology B
FLTV10017, Animation History and Research
JOUR90022, Photojournalism
FLTV20015, Animation Studio 2A
PHTY90127, Sports and Advanced Manual Therapies
DENT90089, Endodontics 3
FINA30026, Global Travelling Studio
FINA30027, Travelling Studio
HLTH40001, MDHS Honours Elective Internship
MUSI10235, Symphonic Ensembles 1 (Breadth)
MUSI10236, Symphonic Ensembles 2 (Breadth)
MUSI30193, Piano Duo and Duet 1
MUSI20099, Piano Duo and Duet 1
MUSI10076, Piano Duo and Duet 1
MUSI10016, Art of Piano Teaching
MUSI30280, Symphonic Ensembles 2 (Breadth)
MUSI30279, Symphonic Ensembles 1 (Breadth)
MUSI20026, Minor Music Performance 2
MUSI20025, Minor Music Performance 1
MUSI30050, Minor Music Performance 3
GEOL90022, Practical Earth Science A
MUSI10195, Music Making Laboratory 1
ABPL30042, Landscape Studio: Urban Open Space
MUSI30051, Minor Music Performance 4
NURS90137, Medical Oncology Nursing
NURS90147, Haematology Nursing 2
NURS90138, Radiation Oncology Nursing
ENGL30049, Exploring Irish Literature
POPH90119, Design of Randomised Controlled Trials
MUSI10052, Brass Ensemble 1
MUSI10053, Brass Ensemble 2
MUSI30168, Brass Ensemble 2
MUSI20073, Brass Ensemble 1
POPH30005, Communicating for Health, not Harm
PHYC10007, Physics for Biomedicine
BIOM90012, Research Project (SBS)
MUSI10206, Medieval and Renaissance Ensemble 2
MUSI20216, Medieval and Renaissance Ensemble 2
MUSI30261, Medieval and Renaissance Ensemble 2
FRST90022, Ecosystem Processes of Water and Soil
ATOC90011, Convective Clouds and Storms
MUSI10229, Sound Studies 1
NURS90121, Foundations in Cancer Nursing
ORAL30001, Oral Health Therapy Research
SOCI90012, Inclusive Policy Development
LAWS90113, Mediation: Principles and Practice
MUSI20074, Brass Ensemble 2
MUSI30167, Brass Ensemble 1
BUSA90525, Business and Economics Internship
LAWS50064, Employment Law
LAWS50029, Contracts
ABPL90279, Cities Without Slums
LAWS70420, Hedge Funds and Private Equity Funds
HORT90041, Tree Growth and Function
ECOM90024, Forecasting in Economics and Business
VETS90042, Liver, Spleen and Sampling
FINA70011, Studio Project
FINA70006, Studio Practice 1
FINA70008, Professional Perspectives
MUSI10193, Contextual Studies 2
CRIM90035, Victims: Recognition and Redress
CHIN90007, Contemporary Chinese Studies Internship
BIOL40004, BioSciences Honours Research Project Pt1
FINA70009, Studio Practice 2
MUSI10180, Contextual Studies 1
POPH90123, Longitudinal and Correlated Data
POPH90117, Health Indicators and Health Surveys
LAWS90240, Law and Automation
BCMB30002, Functional Genomics and Bioinformatics
POPH20002, Introduction to Epidemiology
POPH90118, Clinical Biostatistics
MUSI30163, Baroque Ensemble 1
MUSI30164, Baroque Ensemble 2
MUSI10041, Baroque Ensemble 1
MUSI10042, Baroque Ensemble 2
MUSI20069, Baroque Ensemble 1
MUSI20070, Baroque Ensemble 2
MUSI30260, Medieval and Renaissance Ensemble 1
MUSI10207, Medieval and Renaissance Ensemble 1
MUSI20215, Medieval and Renaissance Ensemble 1
MCEN90029, Advanced Solid Mechanics
FLTV30015, Screen Adaptation
ABPL90307, MSD Vocational Placement
ECOL30006, Ecology in Changing Environments
NUTR30001, Nutrition Policy and Public Health
ANCW20026, Living and Dying in the Roman World
DPSS90007, Creative Collaboration (Screen)
LAWS50030, Property
VETS90122, Intro to the Veterinary Profession
FLTV20016, Animation Studio 2B
CREA10002, Stories of Place
SOCI90023, Project-based Policy Analysis
ARTS90042, Digital Methods
CHIN90011, Research Design and Methods
DRAM90019, Dramaturgy, Text and Performance
PPMN90049, Public /Social Policy Thesis Part 1
PPMN40006, Public Policy & Management Thesis Part 1
LING40008, Experimental Phonetics
PPMN90050, Public /Social Policy Thesis Part 2
PPMN40007, Public Policy & Management Thesis Part 2
PHTY90117, Integrated Professional Practice A
